servers,requests
332612984,4614680150
5505896828,700084017
1295899807,1359089889
4717862385,331015981
754515468,4716397103
1056760467,1226476993
4718128868,3498529595
1771738223,1762186648
1807827989,1230291378
388004839,1417716263
644621790,4715559819
7260188191,1343362660
898625497,31331906
8259222077,1687193589
7090843568,8106090466
2353956884,734418214
733858800,6836235879
8266065343,64384543
1802402384,1819087303
3382414762,340262995
2264711429,260726402
3156090462,688151833
1291598913,528607842
332691026,1695490695
4769195252,1796577969
529969713,1817983444
1634865716,322451707
1835274654,734045512
2302253618,6297236904
27547614,1732871899
1953257617,282239056
1671690979,1362305659
734521203,2327699480
1849465547,1414035092
529493690,6781652299
1350996043,7259089828
1808570585,2513651042
6165836640,905131466
266111656,720685690
8100937099,754515450
1647418037,269351354
8622084821,6351500847
5712536674,1802402384
3577937733,8667707115
8620134400,8259183647
2791857099,7840263631
4836221862,1658147497
8302028047,8283441110
1408034690,1583217750
734045459,754516776
734417844,605763384
2515879234,5970041934
7257660430,1771699842
2207734495,1938232365
734419264,762947424
6014744608,1829396930
2302194100,7867265941
734418926,4717862521
385076962,5293527449
734170044,1687193452
342797515,3318033563
8718590714,528978826
6836283888,2839096658
2473411466,4717799103
533651394,5194377570
8379779518,951392501
644608219,1968142083
2293148385,332263279
734571108,6385012015
1356404965,1719057378
2384928151,8190523309
7030802631,1325523763
8302028031,916286853
529536601,1520724178
2344080176,7450484603
8269085602,8100999998
3805295408,1429776383
8022134644,1716407156
1412818627,5302203177
1361129197,1716400338
1599968945,5360904130
342806276,1201534432
8402144554,4114640123
8228206045,4017834791
3731045887,5479088571
1362315789,1252212722
4685287113,4677168475
1599591038,1190368467
727247435,1363518532
31194550,1687193623
3688760149,2575677096
1765233096,289273800
1343050974,8230126903
331212793,2454614431
6077823397,3300031924
1226927777,1363518524
6218472681,733859677
530656177,320902255
8283562265,1808674004
5240428588,7902208079
8259236162,296953359
1852486169,3339732604
534558910,387155358
4120400996,2122141117
6392852221,8278912674
1638688349,1658147554
2512631183,343318900
8283436447,1192323534
1243758306,1802402464
5873184506,5272919721
320691892,734170204
1291598978,3456955023
8283441115,1343051414
1765174571,1298031779
5321369826,677289142
5776423214,2327699471
5273048311,1207046870
1932225275,2466140389
2591114765,1808510010
6781830674,3300195512
6225769607,530655857
1771676778,5970041939
754404704,8599473761
8100955856,343437149
366534165,8023894104
8379862880,1202992839
6161608859,8230012369
1942891289,1038256869
8283522833,342806276
1497364413,35554234
754398348,6341248249
5068540326,1868354327
1721679209,1308668319
6008257910,353121703
7124116876,7828091081
746856605,6165836630
8233034451,1736488414
1849504867,8100918096
1673265561,1858572343
1779088053,8100988633
5190540081,4049936343
2115201444,8205274453
6989893016,1917446219
1230361098,7979207659
530638431,373101866
1325478858,1771677081
5260248946,6586292642
746966199,5258150992
1658109523,2207734993
1406765527,754403699
533660678,3722855467
3643528876,1056760479
8739539783,266112331
1497364598,8278912674
2395129373,3713306096
605323528,1239554944
1230361237,7672069652
6402626309,1849535265
1647461757,1808597635
2115201442,4076125608
5202428399,1074578716
1634975434,6225670171
1621456583,1230291519
1343050153,3439531155
1734253301,610912618
6000773369,8195795865
8259222022,1243758257
746964266,7110914117
1327779332,605808100
1230361140,7261741911
1808613601,534303677
1687193617,296346291
1906192239,380731617
534246345,1673211018
720692440,5194377572
332614869,5955937582
3709006384,1343362500
5921151134,534558910
726630231,2284637337
6395922676,6341248251
528820644,6238324832
5360900321,8631133672
1808597631,1346474175
1870737432,2302194130
1742713218,1765144968
1840733218,1293134767
8179935996,7260171183
6351500865,1243758306
6520527777,264827884
410835096,1621521520
1573977373,2512646713
1842187355,2891558460
7947742092,746964223
25585082,1836367421
7247366793,8738589969
2458116591,1211859258
746856629,733858826
288448004,1718852188
6225670160,4685479530
733992913,5260536149
3785280898,8100918105
8066775387,4806091173
8620134294,1726300019
3102126991,1634975448
289129106,8166444310
7261741898,1771677056
3429642317,6225769601
2304301970,2207732938
5264080694,8259878380
2477780935,2353060672
8179935931,1838484195
1189099860,2304272788
620782782,1836427335
734520439,8100939557
333171146,6778574287
2501797133,734520595
4193756996,5336449385
528898680,8620134279
7890340986,7959888860
7327256830,339290738
5190540105,7288956184
8721994421,3585005920
1230360919,5259217238
1718994396,1745111623
5505902001,734045920
1687193512,3793781117
1849465314,6165836690
1634491341,1652645489
701738287,2500598145
387155354,1497364639
5260248878,1771676744
1984344122,746856729
2390966701,5442624825
4199878115,7620081672
733858887,4257227984
1849465342,297113863
277313422,3671248516
5491305292,8195757284
530730958,5336449393
339581693,5929004527
1891440851,734418144
380765438,537976506
322121123,1765216435
5259217240,265710786
1417716245,477087860
1838508290,1421587446
4759652555,1985434233
2822245322,3010473136
321803259,30993536
31017991,2442671646
754399373,2497655580
4685479474,3241420459
7828091075,754397451
1808570536,1676493104
76457145,2390966714
3738510228,5264080693
734569854,3904042719
701822584,4430140246
1449318355,605351285
1634491260,2477780929
701839149,8227138460
1849465461,388006164
3827901459,2443904945
528592137,1976153462
2230046138,8230147124
4716733656,5612871745
1734253239,2163784129
3708879507,734418510
648754354,6139794044
8484384372,1703020894
746804821,1230800576
8259221948,453047974
1716400332,2509408803
5921138439,1736610637
1351024295,5261533304
1687193565,7957526369
1202992849,981036503
8049125825,1670551361
35835807,2321337998
8532086124,261615231
1721722884,2791857099
2304301968,2611862098
4076289442,754517370
1364156216,2464952609
1854582083,644616762
4598185197,1666815858
1814111731,5235827184
5975339499,6347125762
528782173,343319651
1859897267,7886763363
6219485828,2115402076
318266737,261615267
8100918096,7823055778
8100926691,1765383141
8230157371,320486672
5162792190,325686463
1658109566,1875160029
2558656091,1734208348
330588109,2475374611
529962260,1838484191
380765472,8631141952
734418952,1772777314
331147604,1343051983
726626682,27485058
529362852,1816181325
1737609752,2587477725
2477780957,5057450233
1765225578,2454614320
282473291,2699109369
286279364,2499512706
606875757,8266065267
1095475804,8190479040
1429524723,2366965345
244888025,2469607057
2384928609,701172049
3365839507,1350996039
1676505370,1349017563
1726299904,981930328
5007554338,534550296
1676503785,8166444315
8100988676,6398560310
31194147,30993546
1840733226,35864448
7822270569,5404740807
1226477041,8402144550
6443022517,726636087
322527847,4502379985
2591114726,1838483359
1291598852,5172610160
8308117364,82972982
127265129,1765216407
1790295807,1333233106
8190555468,5873005998
701172049,286278583
6506028069,2284666891
529973693,1858199668
1364072143,8106090496
537974154,1765404653
7488403499,3671248516
7098175884,981893665
4686715087,1449318328
604778475,746856532
1230360740,1665509297
1243758243,331008434
8100937087,3508126727
5717958107,8259205404
1634975443,1519696653
2407598666,1226548306
7260453486,5196171964
529549590,321762742
8379930770,272441317
2476457872,6439972503
1414035087,1842188225
2108590167,8106090475
4199876278,5467348585
76457576,1327769686
1736610637,863459329
1840135901,4699113957
529695965,5260536214
1939315617,7260551756
8100955900,8620134330
6506027685,1361129098
1273189347,1230360722
1327779343,533628407
3414420594,1853081550
1928989173,4017824624
606887923,4017578103
2302253607,701015653
926006733,734520991
4686439052,359279807
733967227,3731050327
1356404967,8100926613
6000773378,6656904803
606975313,5227945382
1293134777,1497364668
1765216349,7604338074
2207734574,245130191
2354480417,2115201432
1721722883,4365018017
393721047,1652481787
533580511,2941396785
1359329343,733859948
5712533069,1343050161
1765070586,3585005935
915666330,3010473710
3475003324,528590536
8631141944,7110910243
4686497863,1808570525
4839715676,1886131682
8269078493,3654455818
7825231265,4806067671
325683402,7901333933
754399373,2461199952
5259313320,5293830969
6787016408,8709296451
6652688890,1634854125
3748766578,1634509676
8195795877,2264711358
6169175628,754515407
726635248,1420909573
534112959,2433585079
1849465242,1359329360
5776423224,8155060149
8617140394,1353562301
1765216442,4898498306
529505950,8250970701
3061013543,740237171
4907044075,296345248
25585055,530650804
7045819309,1852430230
321939122,1327769944
1886133564,1807477839
734046212,287963826
1201533967,4618050448
339581654,1420909569
276320628,5293527489
2791826576,380728013
233761003,534298864
529503991,2595027881
341203429,4502150034
5017784012,1412740559
8015953900,8709296660
733788681,288468737
290598250,2264603622
1716385699,1661735179
8190504684,1293134755
286387107,3194819011
700760317,249560784
4406997143,1765313241
530642195,6058354571
530655857,2692298053
746856718,1802524479
6949733612,1226476884
8190479003,1666825342
655077876,734419002
1891062053,644621751
1497364720,2945017723
8205256596,5929004507
8100937093,1808674095
342732522,5798710905
8250970687,8068571446
7902216438,1738049894
6218541404,734520962
8379779531,388006165
606826550,8379915031
1343050589,6856034627
1658147446,734169743
701841262,5257026502
534112959,1930705861
8591587456,35870323
1532469724,2304288688
2309054756,533598381
2122595087,287964068
2454650310,2469607062
8190434450,2296672934
4717860435,1679792246
534550341,264827845
1621510893,1201533961
1343050110,2353076877
981036540,4580058646
1634509657,8259226865
5227945393,2264666604
3225437077,7261741893
1736610761,380762705
8749265372,1917454710
1583217858,1842187358
7620082029,1829396958
332949010,3010471060
2108590172,7327737921
1869966904,2306938981
6305227658,1747703950
1359328824,320904388
746441966,1745111653
5259217236,5472968467
1226476742,2461199956
384270746,847539020
8266065310,8283562388
1968392366,4376689234
1858447014,2262746078
2366960611,1410708952
6014803536,2461591768
1868354306,4394386438
644603159,373101859
7436690047,380765472
733992806,5715300440
5257026494,4107139026
4097113835,2162848985
1814111756,6341244581
76457143,2391094992
1841819811,7110908253
1272236052,343337933
1634491313,1765225616
1598502544,8100934079
2823833971,1226548267
2513650988,1324286113
8620134252,7959888862
606873291,1869639409
1360087483,1869966801
1359328833,6225769608
529537663,754398160
734418889,4331008182
1304730627,8259216076
1634403553,534247444
734045784,2420947254
7246842316,1670551660
1350995967,1836457608
701059412,1207052438
5259217314,6985903793
1296110721,862164665
4717799107,534115611
734419384,533634618
606046462,4333952002
1590250902,7828093791
529354157,7246842317
1634509683,5928818275
276094660,7110874277
6307646021,6520527774
4724057347,528865368
1634854128,7104693553
5639582545,733860001
8195791940,1687193617
1356404930,8709296602
734418974,1410708933
1687193652,4761327801
1813979297,35856377
5260248919,330592345
2501800287,1765174612
1298058573,321557243
8379779529,2945017708
2500451691,918845842
2499512688,1363488751
1293134740,4724379400
534556924,1771676527
35722669,754517121
410835095,8195791885
1737609901,1736512928
1420029083,321856171
1765216374,6585264997
8100912152,7450484595
7110914219,1719130266
296298343,6789479291
1414035057,2861457710
5143188132,1423042729
7604338077,734045352
734520405,5356942886
7824674542,3714436880
3241420455,3268443465
1359329148,1410714248
472563311,2353051951
8686110249,1231514642
926006732,606897621
1771676607,1362305681
1410708923,384256251
3259211041,4973062641
100655684,6585412927
2720469549,1410728863
754515157,1841664832
529963463,6652688963
7247366837,2199344693
1687193471,1658147508
4898498307,746856490
8379862895,2122594942
165738216,534246341
5848745746,5336447226
244467967,4685479410
529342727,2120546795
1670551764,1849437065
701821318,5674429317
266112420,1549077198
1360097756,529534334
4518692317,5959505541
734419322,8066768775
7202362925,7246842299
528918432,983924260
7257660443,1895780644
8100937115,1674351157
2351356046,530641439
528858544,5260248881
7959888871,6161610592
1573665731,8727881497
1519301740,734045478
2411815419,605820190
529961317,5085522491
8269078492,3300195496
701840358,1836743934
269422471,2296668977
1762167046,1771676841
7345747178,726629590
5260538243,8278933108
7450484593,1721722899
529498527,2122594933
2207734139,1420909519
4696281406,746856347
277313507,1852440433
8100988646,1230361578
5439339752,1943207383
5257288681,7236819609
2025986936,1854582156
8106090406,391663079
8146165666,7899839841
746856437,3441000815
7957509684,754514704
1015656864,534312616
325029480,1327779371
4585803089,1598679347
1732871896,5222815839
1346474091,1502696835
336377076,530658786
4898499081,1716349633
2264711349,1895780645
8190473627,2264436177
340065261,6346810539
8100932184,8032695403
1408034474,4613900128
1451647865,3453825354
3259313318,1734208382
3259210972,8066838214
4320894543,6019204764
1860097176,1736610666
6836235840,2207735914
5360900326,734418434
1296110741,1779088044
8721973816,2476598094
2461624841,1807288224
8100939465,5612831372
1351023607,7609344033
5257082277,1252212606
1634491486,1849535318
7902320146,8342160560
1837712834,8233034449
1038275194,534558910
264602526,235940949
6968757719,3508150493
4806091177,249780111
2174802832,1808612308
324664304,529546707
6780237710,1718994451
384046157,1891399734
235066104,1987334446
1840135901,610850733
754516819,4514745771
1587187550,7806016606
528597283,981883563
529493764,1840711610
701104974,530655743
1802595157,754515613
8066768780,296346363
7980805116,31194142
289273799,3010473921
35835567,380764148
726635255,1038256869
1341097587,8278912565
331146495,1272235798
1634854130,605857692
2500614395,387156756
5755942874,244888070
2327218935,320833082
644628249,533605123
5717958109,530640527
1840135082,5773305259
2207736339,533579996
1767362150,533658660
6019204885,6585412933
2462912835,529548575
296816704,1837712744
2115201417,1325598394
35555404,7450484588
332616891,1808570726
2302194120,288368665
734570378,1673265512
317995381,4114639992
2768892826,5916091017
2420949822,5293527481
292592090,8662383374
1359328898,2720498146
644625071,534249073
2293148388,2388352378
289276184,1851784949
7607627883,4717706748
8692101572,1598502544
2517272964,1918810070
734570430,4686715054
380762702,6691271347
8259183625,1364078564
3040246035,4406997143
1420029054,644617993
6008257809,1813979414
1420909702,746856368
1327779320,296346357
1226477011,604836431
5257147016,3483409402
388003082,1765106525
5444235485,8049125712
1685983326,1870668805
7261117297,1497364718
734418492,1734229995
35835749,1667135985
7901333926,8283075226
296298314,2355641200
8259878379,1734208380
604794766,2453844000
2477780936,8039309259
8283436574,2296668979
734169346,1836367415
1229010999,7247366845
297147536,1673211017
3424286529,7110910186
6164348459,331015995
2461199947,1346797527
269422423,1598502426
380724990,8250942509
288368750,1421587283
6989893093,3504255399
245108059,1359329349
3731045887,8230012369
1977839530,2509341711
1716349696,644621728
2282793972,1721502311
1359328997,1875160049
1851784938,5356942905
1304706958,2720469976
3943683296,3793781117
8283562065,6225769607
1420029028,3691259156
4357226976,2586813659
343318153,1719120996
1325550710,534311952
6219417192,6584092988
5921151128,7824674543
4915843143,2613075044
5838289410,1598453927
8190497502,380765488
1359089889,2346888305
289276181,2115201470
1095475817,6585261015
8379758669,5715300440
1703020897,1056760454
1295886481,4723990637
1189487789,4720777069
1854582097,331215375
8039757742,244883821
1718852299,1327769838
2290527842,528590381
2967557715,7260551738
2944962798,3010473424
331145453,1351023281
8100926626,606054409
8230111042,734418292
1353562304,1296110668
1721642053,746856435
1497364360,320828798
6534880704,606867936
7110874217,6439971321
1360092414,3483343320
453047915,330841132
321763609,1598502534
1598502640,8230111075
2512661926,1356603919
287961466,3071751718
1231494517,1942435767
3458740293,26535596
1852430241,2272994450
1892844585,321556000
2098720847,2360241161
534246879,384057956
5966241157,6506022772
528782778,8100937099
290597415,245112153
529365348,1584068006
981036546,8190525971
1836655584,2284754012
8179935977,1359329287
533580532,6443022521
5258150972,7264074412
297146114,1038256849
8685745612,2699333600
3981258728,5302203177
269491782,734419444
373101841,1634854095
245137072,1666820212
6781780368,385036790
3198077127,1803810853
8195855599,1201557900
1327782509,1621521548
1349117264,3904042718
1296110668,6236477526
1851958139,4717860434
1598502428,8195795884
1357027824,8259226949
2284666895,8153167045
534303677,6784009785
36704851,4812592338
2494912079,2358535685
317995035,4699113951
8100937109,8100937083
245120122,1298005712
1836367414,8259221406
3773844972,529344390
8083572942,5467360392
2513598915,339578850
1360097761,2302210382
733858887,1634854068
4222115995,1808570679
534312883,8100912169
5257026496,7890340986
1634509727,2302253603
1819087329,8266984955
2122594900,2416010999
5441795865,3339732603
2087126397,1738049890
2477836554,2768880408
1189179713,286279473
1988614957,321855434
8190555489,1734127646
4017931890,5434331520
6504247742,3068179620
1361129443,1942435621
1381709064,294123697
1651194768,2492201182
4613896033,1650224091
7110914197,384834837
2122595106,244274021
1854582237,1293134721
2466140389,1952798105
2594842045,1985434297
8672172777,733967206
3241420460,1667135803
529973693,1226476757
1201534098,3347258849
1985434420,244887890
6225769612,1325598376
1408034463,321860056
7199756087,5612831374
3031128045,342791346
332948277,1243758235
2575647207,726629587
1243786205,8301580983
3024706408,4721080621
2327699470,8290567259
3565447889,380728013
7266667298,3902520064
1573977359,754404896
100642175,3072783162
264602039,6392223836
1652550984,2477836569
677289186,35835744
2382886301,4017578103
340065331,2302194136
1989838162,2614705218
1343050626,1598502584
2052937448,252853363
8156964535,245154243
8559502657,1828316842
1765216440,7566113035
701845394,1765216422
1790295804,8291534866
5929004519,5264080700
2284989041,5712533068
1674351147,7202362927
1638688353,5491277050
1734208391,604705371
1083559977,981930336
1960527813,1895771063
6016310560,3557257740
1414035083,3347224425
266114471,2453820198
1343052110,1015656889
1359329393,6192606040
1325598396,529962909
734418974,3902519854
5945078576,8288654083
2591095732,1849436929
8259221945,2199153727
1745111567,734419449
294123336,7261741925
278867540,3010473671
1622356047,644616265
8179935989,1359329138
1653985934,1734208532
4169977760,981930349
418122158,1895780642
1670551590,528595353
2499038643,734045628
1272250217,296298310
2101011258,528878940
6778555039,1351023684
5293830948,1101169141
390934199,420508721
754516127,3241421266
1095475804,727257191
256836785,1599968924
734045323,2426918316
5908984778,506667785
5272916646,1497364443
3300047721,1858911854
1765174573,2384928161
1622356262,6161608854
1952798126,324663124
8100912160,8709296661
1420909636,1634491260
1838484193,733859813
8100955883,1598679283
1670572798,8066838122
1411178999,7110916592
6585412975,534249688
1327769809,754398987
1802402419,2099146538
1716349899,734571010
8709296661,296298231
4684850848,296815760
8166444315,530658948
6780237734,4060979772
289276186,734170234
1292894684,8685968652
5612831393,5921151106
6836283890,6506028060
8288654083,269351354
2471068361,1813979324
4959588062,1652547446
340418736,1918810110
1854582220,1803664740
1742785900,1814461858
4973048949,754515969
5235827147,6778570777
2995462709,292590600
605309749,269491207
1836427071,2453820198
6786917344,4614680151
5409072237,6161608568
5413944174,8195789490
534250868,8672172753
4063889542,534550307
734045626,734045696
1360087393,8379806906
1976153462,1736413224
2122594987,1350995967
4076125608,321415317
8073702513,3300195502
1667004546,1502696816
6451426688,1771676859
8195855581,297146031
321615497,4685479419
6008174928,1858446999
1229010980,2391094995
8283436601,1767284868
1765018145,288368681
244883049,1852440307
1359329276,7828091027
1367439180,5955937519
1765216407,2284753901
926006732,644621307
1421587298,733859058
2302194224,2303338463
1356121523,331009125
734170236,3010471049
1890893695,1211888145
1343051615,31204892
6019204764,533627646
529701032,5235827222
2199356789,7266667311
754517108,3810779762
343337860,1190930453
5467302945,1549151123
2605963358,8190537283
6780139218,380762702
7957526644,8230147043
862185879,5921138701
8100939533,606054409
1083560028,1410887175
5500397046,8259221974
537973855,2036531685
2302194142,1417716191
1356404797,734169339
323167682,1802903165
4686715196,1840718837
5263607793,1859924717
4685479507,8190555486
5945078576,7957526712
286620232,533627841
3524758364,373101866
1737609903,8190497485
746804899,528781825
836995292,2264711428
5257082084,8105562964
5713611940,2302194216
237568719,5260536149
3272203069,1336339165
1654208431,754515520
5850062530,76457481
1303500887,5940731384
266112274,701038969
1272252123,1942987689
529546286,734169903
1293134881,322449058
1231720082,8709296587
1734208351,1272235698
7953559125,8190504675
1622356110,8591587452
8034745154,734418748
6000818548,8709296285
7769626712,7959888862
384341253,1598814936
3031104924,1497364682
1226477161,1942454084
1634403553,4677792042
7266761391,3068180184
1272249877,1343051575
291298958,1840814532
4699111986,4895408377
734045406,2207733747
331880521,5921139071
604716650,1869797038
1687193565,8639858207
8195789477,533585194
734520958,3259527418
4076125535,734419307
1808673919,2590317555
384008475,1327769531
8101041222,8301961725
296298338,249561104
2112501381,5505921412
6508196581,339581063
6161608883,1211859227
734520964,8100934080
3300135054,644625816
1891306328,1851784929
8166451020,1840711562
4699113971,2010523622
6402625854,331147945
2477836786,605970340
292594360,1849437051
2327218932,1840711610
380728013,341242997
701718854,5257081819
1410728815,2861457710
2857344072,1838490470
7110916591,981930355
733859385,1519696602
4583502030,1207129601
8736112731,1406795593
385027739,1583217822
8283515645,8100955893
3010471058,1858572364
2010129760,2489324699
5260538246,2464952587
7261741916,4017931897
325683420,1653986014
294115822,1243729519
528918442,3519544354
6784009789,320469181
8283441096,6192606040
1838483403,1765216377
6784009805,1201534172
1410714248,1802595155
6161608855,1621579696
7142884565,529548154
605765204,1840134208
1852486294,1634975423
1211863618,2112656797
746856474,1984976951
8066689896,6008389392
5202437270,700779385
5841745601,8205274453
1670551615,6652688974
734169315,1762143696
1703020947,1598459392
3441000832,1679699026
30993546,7261117315
5183925571,4357248088
1836655690,2595027797
3019437618,8066781961
6584092987,1350996086
1621564952,1719130273
945575340,701755969
8739539785,8205274421
5921138724,3409832001
754400892,8283562493
325027458,3903889741
1860097111,8259236224
746856652,8106090494
6585412983,4812989285
6406138545,6520516587
1639085102,30993511
528897228,4813013299
2122141089,1621579668
1760729304,3629441298
6836235839,4685336491
1838490474,353122462
286252559,320899729
1226477043,5955937527
1351023915,4699113922
754399335,5755942874
6712194924,6585585643
1114088475,2329249952
4331008185,2199153711
1637646617,529498460
7110916590,35857547
1351023278,289270642
7124116875,8484256703
915659524,606890854
2594842032,604709051
8283436560,1410714237
2296668951,2738678679
529557621,8259183887
8100926626,8283008280
734169360,1666820199
5277764669,1598502524
7031823897,1859924716
605989187,4583502027
2099138478,1685983319
8100926649,2426893841
1350996038,2453761056
1598453932,5258150966
4677168476,8250942502
2383345311,4717706751
7110910188,1858572351
7110910200,2480739021
1652540757,726587390
3204185597,5273046711
332615903,8314187666
1875160028,3024706408
3098374503,2264711331
8283458626,3678531795
2509408803,7266761390
342797515,245145493
1869694478,1989838162
530656156,734046176
1859897258,32618821
1742670764,746966042
734570253,530654559
2791826580,5235827139
4489507569,3281734951
7266705684,6218472681
8283522993,530651360
1343051248,8342160560
8100988714,7261741914
318266393,1992226933
3040246044,8660787913
1736610761,3981258728
5257082037,8259183679
5202428370,7247366859
8283458532,491864183
1363488720,1716400327
1356404906,8100955852
528858165,3382414762
734569785,8639584164
5843232378,8278912773
1877984741,8542956234
1243758285,288044924
1842188218,1718852266
1670551457,244887890
529493602,822458382
1598679326,6451426722
1816089443,746856554
5975078459,1598459386
1303500739,298583797
3300066374,4605155890
6286184833,926006763
8259226834,1734208419
1841806572,2500614391
7110914224,6161610592
1807875318,331215004
533585194,1038256849
35835428,1226477255
237568719,320903165
5277812735,269423703
2500598146,3614541890
1942435615,2304288597
4114646444,1762186659
5360191157,5689965432
1808673960,754516641
2454614314,1828316838
2464952590,5467348583
1343050682,2455034988
8620134219,1363518535
1038275237,2293380491
734419303,8259226834
1840711684,1859897253
8155060148,233297997
5441929478,1226477028
4721081139,1765144966
320486673,390990637
8301580984,381938958
2587477692,2477836834
4723989630,1852486452
6547419547,4369875579
727278730,1742713214
1226476799,1942891379
1718863753,6164348463
2871632808,7824936281
5921139216,1317051625
2473335567,4717862492
8100988636,1721502190
754404013,1325598402
567684024,5018578074
5260248909,320486961
8667707113,400897303
2461199938,1293134881
8197516606,8195881817
320828972,734418912
2010523640,276320628
342829121,8205274466
654165838,8100926560
2463036057,4049932413
261615561,1654411269
8668540802,3300135364
32615470,1716400306
6961222888,1189099857
410835110,321557243
4860857309,1765216429
6002786055,5256896032
35870774,1923832780
1327779360,1361129183
4718129368,2461199954
294114953,1336339162
8283522985,5272938660
734169532,6439971338
6008389410,3259211019
3639462229,264602156
8190525819,6134333064
1363518472,8620134406
385104407,331148485
1851958158,606836201
734419254,8283458739
1716400358,1598502578
8190555491,1598679326
529970350,1497364492
3698165093,4915843147
286252559,4686439034
8283522906,529501278
1207046882,8100955855
2418894222,8228206046
5921139017,1583217774
2264122510,324261813
8101041217,4715559819
1114097883,7828091027
586467043,5260248891
1716349683,2084588034
3347258831,1733378154
1226476880,1732871902
6161608850,1621552123
1977788570,1816074825
1976297643,528585143
388006165,1808570680
8100937111,8100999971
1674351150,8379806848
746804849,6784009798
2491766767,529505950
8066689793,2122595117
1298031823,1828299288
5713650494,529507402
5258150980,3365839509
5848811365,6161608853
5743326884,1359329179
331145700,1634899808
1771676878,5260248878
1687193394,7110908254
2417303456,1637646366
1771676536,5413944174
1211859145,3401487109
4721081268,1190930403
528594949,2575647166
1762143711,1252032327
8195881827,1351024346
2327699470,1984977159
8190456347,2461591777
1952798108,8100918106
1420909702,655077876
898625358,1114079310
1343050109,1243758247
1252054721,528845810
1985434358,607312736
6391165740,5360900325
6836283895,3257667082
1272249926,726587348
244468179,1968142088
269489762,380747713
8269087297,1653985946
317995380,8195804168
5239211250,3300135036
5293527468,384027867
1837712682,8190504649
8100926605,1808688506
6420556285,8195757315
1765216417,7141497649
4120400997,5826969479
1410708883,534558745
5360896313,746856328
8195757311,1869797271
3019465854,644623628
1734287106,4686715059
734045479,734046267
1192323514,6780238191
1906153826,2461199938
8100955859,1353562304
529345100,734521375
4049932412,1836367422
340253191,2207735006
1211863608,4745710031
324262433,35870781
733967321,4718068371
4017931892,7236819594
2411815419,1802402419
734045947,322449439
7385682911,734046285
2568278459,754515354
4898499084,1860131971
7260457057,2455001920
287334202,1807791765
1375576500,1771676996
245145380,8195881818
1817046684,983924291
2230046181,1325550710
4907044071,2494906517
8283008300,330846345
3268443465,1837724896
605972382,385076483
4716733668,1869797263
384175225,2822245321
606811873,1243729593
1651194768,380764148
1836655601,382529779
3740123509,1837712774
1807477843,4076341187
4897402345,2480713380
746856619,4724378399
3302124858,5467316101
1891062037,700724139
282228984,2351342158
1598453925,5260536135
2087126396,1229010965
3327933770,1718994481
3942835934,1243758281
6593978356,7110891620
606896375,8230147025
321267485,7259089826
734418765,321938757
5227945376,4715671916
3300135055,76456805
2861457707,534249688
321857327,1229010963
8230111053,1854582098
1599719708,922477436
1272249821,4076267746
529345107,1202992939
1979520709,2047656163
7902216439,331005433
8190434426,2525233650
25248790,8278933093
1639085102,321859194
2094323605,2357089961
1718852215,6008174918
7620081987,2377595917
701839099,2426624721
1718863788,1979520712
2382886311,384254446
606846435,295062098
754399373,1015656880
1412183228,342776465
1734253297,1361129461
733859089,2416010992
6930097742,8081632292
7124116881,5272938660
1362277811,5293527713
1808597604,1918810099
318267193,321855729
1960539111,3785263717
330841136,2001375480
1765225594,3019465861
336386833,604819034
1298068664,1714104522
1808532783,529498510
6780237710,5235827225
1765233091,1272250217
2720498148,1325523784
419328828,610912595
1253535131,271824592
8593675431,1622356049
8039741877,2120546791
286279331,2485946289
1634361065,1361170272
7825550625,4898499489
1230312272,701839149
2094323607,8259183810
2420987257,648084526
8034745152,8706889508
7202362914,529345107
1360097791,6896226075
754515493,1015656880
4613896033,1808593151
534075423,2568278459
6351500866,7821451112
321557749,4017838654
2839096657,339581668
8738589932,8100955988
8709296660,4860834711
648084486,294115828
1230291548,1363518428
1808609560,5623341161
2001379154,1298068515
8259226925,3701585827
1734127597,981019246
6236477529,528823018
6139760763,2133036219
4114408720,322121386
6585412955,2304288924
4076125608,6961222894
534303580,6164348427
4686439313,8230159487
8093518682,2703683426
7901333927,8100955970
1838483351,6161608850
1226477170,1718994459
1858446996,1190930411
3740123512,8190456435
5068810489,1736505498
1634491093,4613488538
8100939472,8100937111
5776425465,320643204
733858875,1802524504
5253234342,6585585661
2461199947,466948183
8662392259,734046215
1716400338,403081240
1808447568,530653960
529961292,1670551763
5850062539,2668903875
8266065347,3827901459
245113068,35866359
1189179495,529963468
6019204765,1852486254
1325598433,8100926529
5505896827,734521009
1837757170,6392852259
2355641323,5257091996
4160214692,331212798
701840358,606053687
2303136039,734046257
8516205652,1320360779
6836283896,1675956754
1226801474,6392852221
2514417009,5921139185
5439339743,7339942709
1415627430,1675956754
2592702311,529343501
8100926583,1343049996
528939963,8259226878
1889048153,7953559156
2460349949,3564848112
2199148106,3524759505
1870668811,343437149
6165836641,8195789478
5578397688,8023894092
6364040034,734045408
5350549595,2513565162
384142264,2087126396
1497364438,8100932177
380765518,529963927
1192323517,605041882
2461591754,272441317
530640429,7031929732
331145133,35553136
264827356,287959434
8230111069,1802524519
5921139043,269510520
1838490442,7809878964
530651114,734419382
1779088050,8534465209
6778570777,2944962802
4519499483,1420909551
2442701943,4213383787
4973048949,6019250948
6585420138,4959588065
7867265937,4122650955
4400679153,1658147531
