servers,requests
7260551772,5850062534
1502696791,1765216464
1985434220,5227945392
1226813845,245112150
245150745,648749234
288044924,529558364
4895455722,6585412898
2469607062,2372972750
1918810105,727256398
922465545,8068571444
3785263720,1733378066
605762256,754516703
341237310,1719104479
4895427573,1519696659
4677168475,1808782881
534250145,1549151115
746486448,534550340
1842188225,1687193617
607863809,5256896032
1327769725,8100926549
1992206113,388541412
6917356449,1617939476
7345747251,8527021722
2047656164,7260188191
734419491,8100918098
1359329323,1999500523
8195881829,5258150952
1670551592,5970041924
320471828,1852440511
7953559125,5975164451
321760938,606798499
2479719804,1858839620
1745111630,992167045
8193341532,2122595037
1343052213,7191000231
6297236904,8250942515
1726299897,5240337657
1716385663,8259183826
8259221958,4724057145
8190473659,245113068
6781649754,754399492
3300183892,1765370257
734169584,4898499074
4718068829,1356404967
343318162,7247361979
1298031734,385076459
321267485,606304151
2461624843,320643345
6433517790,8620134306
6225769611,2454614314
322523072,1742929837
2512607577,8179936040
1231769911,1685963232
1304706958,7260440146
3773844421,4049948401
1940926768,529493690
1634491643,7883972754
6504247739,534550033
1243758285,4618051624
3175036107,701736902
3511265499,239432543
2302253561,1417716296
1361170261,754515630
6652688885,6789479291
2112656800,249560784
1230360516,8227138480
35867305,8190434563
1673211032,1808597604
2443907722,8620134295
8179961074,1412740643
3300195470,342822139
6238324839,604716650
1230312407,8259226945
4685479466,1652540736
2383173534,6401967144
1814086976,3703976975
2554050663,606053687
300814733,5128186652
1298050549,5273114001
1350995977,8100932150
2199344739,6789479290
3031104861,321556004
1838483421,2499512703
5078582848,3365839504
606875747,1300401045
734571015,1410714244
4430140243,4114408726
1420010748,8266065349
1014505226,244891780
324263374,605311919
1573977249,1869694432
2117422721,5339064567
296346391,1573977249
8739539785,7124116873
734570269,8269087250
290952308,8066838147
534312736,1230360997
1687193615,1673211006
320694018,1360097765
701735524,5172728457
1295899807,6385011901
733859266,1346457356
534249073,2424939756
8721973747,1272235968
3257667083,35554805
6351500869,2525233661
3784427910,1849535233
7631365953,529348228
529342698,8190555486
381938667,733992832
8269087339,1808447482
2154639121,3204029820
5273046711,5257091988
1719003219,1942891385
5944371867,5712533069
1718852230,384109146
265710694,1968232314
533656338,8283441092
534076987,1192323542
8205274440,2098720844
3281734958,8190456417
8269087326,4718068601
1869797267,343318319
1230361083,734417810
1598814926,734417875
1762167050,6451426696
1598459390,3483343320
734418111,8721973743
6161608854,3259211006
677289093,529365397
5240337656,7247366852
3300135060,8620134344
2382886297,2199148102
8259222183,1230291488
8259226863,701102863
8190453845,6161610585
5068810489,1718852288
2614705214,2575647257
734521412,245114070
734520618,2354336419
754515780,5491299337
2120546819,1346483778
1837757152,644603310
2358606073,6395922676
6781741169,720642667
1992252188,331148077
529973693,1363518436
4751981144,1296110509
1231494446,8179961031
8100939490,240421943
534313997,388003039
1838724484,3204029820
4774233030,5293830989
6392852260,1869639446
2735721275,1670551468
5850062527,5806375074
1361300427,6225670160
5921151098,1423043048
1226476803,5272939228
292592498,2199294803
8195791849,700040886
1583217825,264827884
8581604195,3019465861
35555615,31204711
6694006637,1836655694
8283522976,754515567
8100955963,4114639993
4699113787,1979520690
754515863,8571693579
528610046,910330921
1343051350,5612831372
754401176,4585802286
7260171180,2476598196
1327779359,6520501874
5360900326,529963338
2823813489,1634491152
754404896,1745111607
1968142058,8259216100
586470762,1502696853
1841521870,2304288505
3455072410,1807827995
1860097118,1239554946
6115735391,1718863753
1624163744,1985004104
530640482,1779072181
1291598913,6341209000
6392852260,2482537123
1408034464,2377580202
8100918090,7242463344
8100932149,7110914173
3010473953,3725833883
2554015147,4699113914
1417716269,2822245322
3251894158,1930705891
734418492,1361148450
2284666893,4320871535
1808570604,324264740
1634854075,1449318311
2466140392,1808570535
529536721,746856354
1361129325,8230157366
746856706,1359328876
6161608881,8259183803
529504641,3754564666
5068810489,8190525923
8301978511,8259236147
2384928609,1942453933
1859897268,385036295
2304301992,340110747
1367406318,1808688647
1359330038,1808570607
2199135939,2512661927
330841408,2678276768
342803624,4127489411
5264080700,2481114913
2512607623,1851784929
8283436439,537973064
3722855467,8195795884
1838780120,2199294790
2461591834,2512549694
3389372648,3738688368
1423042893,2575677062
287967825,340239178
1836655590,4836221726
7345747176,1362315804
1872477927,2499525608
2207732908,1343051068
1587187548,5259217240
1421587305,8266985043
2207735003,331149507
1737609903,8100926689
2353074683,734045601
734520554,244252920
1808572893,3640225207
320691258,2490576114
4836221792,4684891580
295061516,648754354
7937424050,1414035071
746856710,2207735018
5466524474,287964073
8190456349,1229010998
6169175632,1346457469
1852440303,5873184509
6856857921,8100932150
2442671671,266112660
1765245278,6161608843
35871130,1802402433
371156965,380424595
4193593572,1829396946
1408034640,1852486169
1598453934,5712536675
1984959695,605790709
1984959677,7345747372
701096040,1998588329
7524706764,1273189320
1327769665,5075397951
296346841,2453767260
746966184,2108590170
1771676811,1985434407
2641245077,4717974960
279723831,245135251
1814086992,322450445
3010473438,5505926211
1679949293,529342711
1855730376,487499668
2264144506,1838724467
3957692091,733859125
2098804243,288747273
5293527505,4193756998
322120179,3498529380
6781735191,1230360653
3453825354,529557419
1272250119,1610662328
534314387,2207735099
1362305657,8100955947
8190456414,1760770187
8283436562,1807791712
321759485,8039309260
605963810,3241421278
2367027645,3708879511
4059385313,726587447
7266705656,528875765
1667135714,734418105
528591014,1654122786
606046462,1497364385
1356404956,2501440508
8283562069,8278912517
847539020,2768889235
8259221948,3156014689
2296672912,1666820199
8288655338,1419168178
734418189,1734127724
915666322,1230291427
342801778,915666322
1998588331,2591134174
340419857,1814461893
754401923,530655857
2587477691,2122141120
734169488,321860029
1886848808,373101866
1837712866,2961610332
1840794419,2199270048
279720936,8100926619
8278912598,100631017
2264603617,5717959370
8685981156,6783866777
1852430548,1270176280
5257244879,1859897258
734521262,320654053
5717958109,1346474195
1598814945,4685479390
342776465,1771794806
2512607693,754400666
528590381,3010473920
274845711,4199885493
644609640,528822643
6161608847,321860029
1230312409,537976191
8230111231,1599968927
8283441094,2578148679
5413867252,4716397118
1736413224,3061013544
31194143,342794544
8259236129,1849465277
926006939,746966047
4331011210,1767284908
6139794044,1343050682
606972681,734418000
8283008311,6652688973
8190424998,8100955941
4718128872,606888568
2433432153,734046349
5253230465,332472309
245135551,6778539911
1849465539,1852430555
1190368468,7266667294
6488326415,1858839600
1831125437,249560784
1361129073,385076459
1849465318,343437020
2299838010,2099454930
4375112081,1839221255
8571680042,528878949
4686439052,3225437097
2345946092,733859706
8100937099,3049426480
1362305669,1658147497
3251894695,295350709
6433517551,5293527648
5491299337,1771699815
6008174934,6586292658
7803863523,530649982
7957509677,1737630856
1658147472,1852440433
1351023983,5826407938
76457480,2199270050
6000773373,7947742092
8559502658,1716349176
2499038658,2199294814
340239120,1300406477
1808540189,7828091004
7823055780,6351500849
1841521859,528592452
529536547,8659999753
2492201131,296816687
1634274093,1838483390
289276164,6392852259
2115201462,6341209000
4839715705,7947138678
8498757923,734169526
1788527866,754404324
6781650563,2109140938
269422435,1849465414
1621521515,2264711342
8631141952,754402751
318267084,5276878971
3251894695,8620134252
332473404,1687193445
1497364741,4114640123
8066838173,2575647177
1989838170,1968142054
754404536,8100926547
4685336491,754514719
321860169,5500397046
5146618535,4367206606
6443022521,8269087157
2133045788,3514617170
1327779366,320900003
8738590066,1771676861
2513651040,5612831372
1976967125,8195795877
6534880635,7106113198
1637646457,2358646259
2010501689,1891325813
2485089859,746856446
6161608866,8195791940
1734312886,5293830987
734418231,8032689451
7952185256,1201534191
3456955023,322450439
1687193609,384142919
7030802623,1497364615
2462923273,32877217
5848745742,605350605
754404591,1363488751
6218541401,4160214717
1744494443,1838483406
1083559427,2720469564
6585412975,1359329135
1679792248,1356603920
6164348460,1814111721
7260440135,1779088105
4114408720,4685479461
297147536,5689965431
4699113689,1854582125
726625705,332472310
1705783234,2500456749
4696281395,5240337658
726620022,8195791959
754515493,606048578
1765216379,605770229
8190525888,341182265
4718068601,1327769951
1658147463,533598369
1357805905,7288956179
1319916725,5921139026
7110874228,1838483410
8390860745,1211863617
2199294786,1817905767
340418735,6780102404
2494906516,1414035093
1587187713,2700966267
1838498577,1114083830
2768862225,1346457316
605350596,1842187360
4349277132,8023889274
1719120776,1808755193
1771676983,605985587
5257244870,7103192364
3654455817,734045894
2309054770,124185977
1667004528,1985434261
1817905744,8195795873
533603859,384838726
7828091004,2343532618
734521060,1634361538
2388259039,7261666159
1343051877,5260538240
4907039226,237271758
1230361098,1779088089
2010523634,1807791744
1718994481,5293527449
8066689898,1420909526
3708879509,7124116845
8278912568,298582684
1410708950,6219397913
1272236112,1853017509
1745111596,2514416968
1875160006,734418458
5921139043,4398779976
5254165227,1852440370
5843232378,1870711560
1634509686,6218502626
2207736320,1734287114
3017431200,534246704
1318954566,390934228
2327699480,1726299915
1272250170,2616885411
1226548312,1808447482
922954337,529974169
8195791821,6471662391
604968398,8266984999
1226476631,2383345311
1361170176,624184746
266109207,734418953
754402500,1226476744
1622355827,607868009
1829396934,3440405806
926006762,5260536127
7202362946,6238324832
2071183513,7288956180
8166444315,656069697
8283458426,1253535171
8190497502,3300047702
1359328892,1230361009
8278909803,266112653
7901333937,1858447000
339582572,1230360943
7288956153,3524758335
8584689055,1327779331
8195791940,2941399844
3506893956,5850062533
401364128,1767304976
2455001936,1327769913
1859897251,8190473668
4218493907,4123793090
8266985052,1361170324
529344371,343318776
1361129138,2296672951
1497364668,35286274
530640454,644609333
2115402076,734570518
4199920519,340065311
269491783,331879999
1808572909,746804896
1807477852,4747164216
4716733681,529505448
1410708905,332472415
644623392,2207735161
8685786337,3098374503
5845069331,2512607693
6165836639,1231514666
1634873729,534312979
6504247745,733967387
31194141,1410728865
1304748217,6219397917
7266761410,1765216395
734169329,1634899800
1599968950,5077446356
6862033018,8718843603
610851364,606048578
528897218,1292883516
1229010977,1765216397
1502696802,100631017
8190555516,1860097101
6780138428,605041185
4017924040,1851806794
1807288271,534575376
4530330219,5146225554
269491726,331148072
2327703055,8672172776
1421587310,4699113968
2353076877,342822008
3010473713,7419678744
1828316846,6077823398
1837724909,2791826556
5263607793,657897938
981019133,644603311
32388119,6165836643
1765216410,1419137526
6781650563,1359329323
1343051512,8066676576
1747703950,4717706752
281923887,1779088103
6451426831,8301978511
1719120773,8259221966
1343050291,1892848541
6019204766,3688755820
2390966721,1305972664
1327769956,453047997
3390514145,1802524500
1367428389,3010473941
1410718541,245108906
1985434264,4860857306
1408034529,2010523640
3710367917,5518571082
5142351729,1841740709
2296672949,5146217991
734520936,2498370321
2941399841,754404324
1189200384,1891306328
734521278,8190424997
1765174621,1367428393
6008391741,701721825
2302194130,981019132
1320360645,644628263
1095475807,1359328981
8190525817,2304272773
5037948233,533628407
332472596,282474130
3508150495,2512629231
1838483355,1765216435
2384928157,1849465335
3327934070,2353078232
384253856,2558656098
5365500466,740237171
340412815,2185477978
528899223,1802903210
1877984793,266109741
530651111,8023894105
5929004529,1852430553
920058133,4076125638
7202362962,8230159453
6786902101,2623902298
281925046,1734338501
1000533114,1410935590
1621418264,746856359
4685287124,6989893017
8348704957,2623841221
8542956232,1718994424
8100955966,2199153729
7202362907,6218472677
8516205632,5466524473
8379779517,289276181
754517147,604723347
4714905621,2372972759
5272935459,8278933093
701839068,3458713541
2383345310,1350996047
380063289,1359329091
8233034432,35835843
1767258477,8100932162
1359329888,7937425294
3643528908,2460349949
5235825602,1976973996
2347934913,1270177429
1816181325,1351023248
2199270042,8692101561
6392852268,734169743
754515487,8227138469
2302253490,8230111187
734418451,5365453663
610912595,734520898
2071181228,5273113965
605779225,8190525979
1813979401,734045805
5259217241,332949643
8100939586,1687193615
922465545,1305972664
1346457722,6743339379
1229015213,2328162246
1211887944,1779088081
701840359,1652481972
6584058570,8259205402
4717862522,1226813729
35871124,1646692483
734418305,1852430551
33399858,8066838223
3701585716,5578386513
734521056,1598679332
1598502459,2004030750
726625772,8190479013
76457475,5264080700
877053906,981036381
4471335022,35862246
7890340987,8193341556
610850752,3731338426
32387954,2139988099
5954948732,32877279
1298050517,7957526640
3429642308,1808638909
1771676982,3748766557
1420909628,1449318308
737198488,3810779772
1918810112,920058131
252853591,4598185197
726640438,1808593151
1226476799,6784043898
401372876,644603311
8049125717,8190434547
1359328819,6077823397
5273114006,1841806576
1353562340,1359329421
3347224417,2123321517
296953359,1816089468
2500598159,1726300019
1984959639,1327769792
8034745128,269423613
8283458419,320898440
286387098,1765433392
5975339505,528594707
746804826,1634873729
5466524483,5522678970
1950329443,3456955024
4699114055,2455001930
2122141191,2309054769
1658147497,1346794717
281141300,1658248917
385076459,8672172772
1272249927,528903485
5293830967,7803863523
1272250097,534312846
8250942502,268389954
289273747,2480739003
322110364,733788283
8278912602,3300066386
1364072116,2335105112
8190473665,508591660
3225437101,1978981353
1406706211,3178693293
289129106,8100926655
5921138719,1226813761
1808755069,8620134294
700759134,6506022781
4367206614,734571135
35871130,1327779348
1410718550,491864187
1226477190,3933725870
296954078,3010473136
7124116856,1420909677
2512571064,5253141784
733859433,2094323588
734569741,8049125824
4049945638,2303139637
1410708953,734419169
8605097911,1807875331
1968232318,2591134152
7110915455,1599968918
1808573913,746856389
2513583991,8100939563
3072783161,644616405
1325550735,296298310
1802402420,734570986
6164348431,5806375071
8195791933,1858203088
494265012,734418399
245106853,1654208371
1291598978,7822270576
4686715050,1555184591
1414035056,1410728869
292584556,3700607564
245150488,253123000
1296110668,3251894158
2343778200,321615599
529345489,7828091047
4898498290,1361148450
245104733,1854582130
1802402419,3382438153
1685983291,754397838
4748148816,342836138
1853037459,1230291386
1015629148,1984976608
1519696653,8049125703
1621467154,1840814518
5921139217,286252645
5873191061,1272250138
4530336087,1412818627
321756030,754494422
8190473692,7524706764
4331008393,4076125581
8100939419,487499893
1363518447,1243762711
687150903,1869797038
734520513,529974457
7893050253,8195855606
1293140906,6584058571
384252717,1549077198
604746890,733860082
2724718388,1885117435
4721081741,1408034428
418122287,384252764
276320775,2512646713
8227138448,2967557698
6743339382,754400841
1253535258,1652550980
2471068376,1272236103
1852440370,1230360661
528822548,1765106553
3643528960,734418507
1816066971,331880664
5422197655,528585696
324664304,644592797
4123793092,320906806
1721642078,5272919024
727246688,1296953559
1837757155,8259183857
261615561,1622378007
8718582460,2264144506
2554050688,1836367409
8718128885,2274112419
734418379,529353582
1211887860,1296110715
1343050622,4686439296
4471335012,378057424
2115201406,271824596
1405965126,8190473699
3570825180,1895780644
1844787688,1270189527
3524759498,529363369
1754946798,1869797290
1211831585,2296672932
8714364150,746441955
353121703,7566113034
1272250107,8685946097
1762143711,3072783166
8100926652,6008392138
8283441098,3010473226
8066775452,1985434326
2500451677,1359329185
610572175,2302194120
1364078581,8266065299
534304029,2668872027
528899232,3099942505
6784009805,1950351388
8269087339,2358605993
6398560313,331011997
4759562190,530646748
287964816,2122141145
7110911688,4526437446
6784100249,7089656723
734520260,734418921
1343383567,1718852272
8631413355,528589846
321939401,3928841248
7769626712,2047890974
8100955959,1721679195
1363488724,1292883534
1765370174,325684693
8628640149,1190950038
644625477,2122141081
5057450221,2099406980
1361503556,387155360
1410718541,322110198
5952046884,3010473404
1252054750,677289137
245138078,331213860
1872483277,654165811
2264666607,606734903
1836427167,4077641444
981036540,1359328836
1231748164,6286241889
8190456344,1587187594
5714671496,2302194133
1849535265,734169488
8140977778,4677168477
250458383,3047595229
2282799321,534571729
4376687493,6305227631
734520432,8190434524
1977894416,5279353863
733967490,2499512672
2199212975,3678531772
1736512907,2163791725
289276287,2591114785
3318033560,1189179695
6861990810,1840794420
1762167113,8283522811
1765225574,7828091069
5776425471,385103470
8577212863,4160214702
1336339129,320833342
1718852216,6403810272
604968398,8709296285
288747285,4114640123
1359329323,8101041221
978266209,1950345596
370729127,5146233129
384834881,4613488543
1190930440,2199153739
8190453879,734417790
8259226925,726641497
5257026500,1410714244
5272919912,1765333358
754404336,1621564961
2591114726,1979520712
4915843147,8190434537
605350949,7921995486
5600218379,701721827
1869797081,733859009
3401487108,604939196
733860036,1687193469
605307480,340255344
7947138681,8259216093
8259236885,2056613811
734570487,5260538240
1852440520,733992832
3458713540,2461199936
2554050675,1270216601
1808623296,1343052513
1350996034,1230291444
1813979295,734520421
317995380,260560353
1420957554,7957526292
2354336419,537976488
1836427396,8227138445
384252764,1327769661
3259527421,1942891289
127255836,30993789
6783991583,1095475815
1808532724,1621510893
8597854496,8190434513
5472968466,1976153462
35868883,1960527824
321756373,7345747379
2477780931,2199315197
342776465,3300135366
534249081,282239013
5850062526,701080331
4123793093,754402623
27484993,370729127
3447897572,1420909702
8259183717,266109235
3068179620,353122990
8266969390,5365500468
2304288850,530641741
8195757315,701154516
6949733600,2454650186
1364164051,6161608886
76457481,5264080683
2442765711,8190504684
1597402913,1849465279
1293134694,7899839813
6584093006,1829364303
733788986,3483409406
2641245074,8259183625
3300031906,4745709973
1886848808,2473411466
1083560008,4686439323
726629512,734418682
5494110791,5826407913
100638705,8100918105
5259217288,4206122705
8283413305,734046257
1410708936,8266984981
7090860089,2108495777
2304272790,7110874229
1243762701,2360241154
3738692052,8266003604
7260440146,8259183832
567834614,528822144
1272249906,1852430235
340057248,4120378580
606049116,245137005
6164348463,2207736509
1325550682,7947742092
1837712775,2016359014
289555312,733967396
4120400992,2699109355
746496437,534249122
5356942841,644621751
343335099,8259226861
2351356051,8687082362
1410728796,3281734957
5273113999,494661048
380094316,529961522
245151312,1721642084
1816099848,4920835579
1346457315,292591367
6585264992,366533994
5600218382,1765070586
1716349286,321762912
4806067660,1849535315
4716397100,8266984968
2464952966,2354063848
2443905485,2199315238
5944371867,1767284873
1802903157,8190434513
8667716832,321855434
252852269,289131444
746856684,2431739419
1771721994,322450348
5239222320,288448664
4759652600,1414035056
1296953559,6395588990
262259869,336377310
4331008185,2408441853
1960539111,3098374491
6862033020,2512549695
734418492,2699109361
701733801,5146233129
754404303,8283436571
2358606012,1638474280
4721081268,8049125703
734045913,8571680071
1327779368,1419168217
700142863,1840733226
2329249947,1732871784
5259217339,4594568928
703216470,3678531793
8266065297,734521330
400897257,4721081199
2458083548,4890954546
2497655547,5771614606
1272250183,1242799497
746856419,2321521868
3810833750,1814086983
1808612309,410835096
734418477,3810779769
8233034421,1808570642
271824596,6778574286
7825550631,734570997
2513650991,7260453486
7261666154,8379758659
605349689,245115949
292584508,7883862170
7450484507,5273113987
700008816,2995462721
1318954593,7246842293
8718590714,1532469536
5356942858,610916810
2442671636,320486469
4213465798,8259221945
2461624831,1985434376
2384928173,1359328901
1852440511,1950345596
1796577969,2613340397
6161610585,370259783
1252054746,8266065316
1869621106,6585420094
8259183629,635573468
1573665733,727246688
606875747,6783991543
4685479426,610850315
1343052340,2469607060
734571135,917139243
4686715195,8100932197
1989838155,321853824
1807587002,1319039354
5468748066,5037948437
1673211012,5444235484
610900065,245108424
1415627416,8484384416
734169906,1415627398
746856369,529961810
1549151101,528592214
4805998859,734045767
606304151,915659753
1343051003,1918810105
1984976608,1502696895
1270216584,4959588062
6781780372,491031260
5253230465,1673265508
1703822126,3300135054
1891416210,1226801491
1038256849,734417964
1875160067,3031104845
77746331,746856553
325684683,2464952963
261615234,5422135018
586468398,353122271
1765216374,244883050
1808572942,4398779972
8190555506,3098374494
2123321517,245107081
453047997,3698562563
5845069394,6855957083
1852430200,8420574454
1813979429,1667004566
733860097,604780289
8106090428,1808613632
8100912196,289275958
7247366843,2594842032
1860097108,7952153447
733967322,4222116009
529557621,394841025
8628640155,1745111620
5884139036,5413944175
6652688974,7260551704
4017924040,746964268
6008174931,529340175
8100955970,1687193399
8259183634,8250970617
2454614331,1408034391
3010473853,529536721
529344413,8100918092
1652481724,494661046
7950265446,2296672910
1325550795,1998588326
4860857298,7901333938
734418354,35860890
8190478969,3700607567
5257026494,296346771
3506893959,282228912
4867599845,370259778
1814086988,733859337
1317051695,7288956149
1230361019,5929059843
342796739,3511450831
1202993102,3722855466
2967557701,268389421
2464952590,1842171107
1808447286,5188825997
530641479,528899210
340256161,8721994421
6451426694,6143844439
4049945638,1293134703
8259226945,528585752
4017824621,331012576
4721080629,1598814937
2309054769,1414035058
4193593556,1270216601
610912618,5293527493
2199212959,7261741896
4193593549,370729127
453048025,1360099104
8672172767,1298068623
3010471060,8049125707
2302194095,1429524740
2476598194,1634975417
2595027930,340418010
1836743938,8283441094
5125660273,5263607794
4898499075,1803664741
6433517473,8230147102
1230361238,1872544399
384252942,734169822
4583502027,1891062036
1858911852,380764727
1360087484,1765216430
533583610,1598453912
1685963230,8283458607
7785748180,2462803449
306770090,1788488103
340061667,1226501066
1827171378,746856395
7436690045,289129217
332948811,4376689232
261615231,606861189
5365522253,1549151107
7959888860,1670565734
1653985995,245150961
1718994445,3640225211
754401419,2377580154
754402018,269489742
528860486,8190434523
7259089840,2302210374
2720470483,4686439332
2494912079,1652645763
1718038235,5908897764
322449437,4872010828
2668871986,2207733347
1202993105,6001341812
3010473915,5888260838
286237396,700055261
606835714,1673265563
5077445950,754517421
3300073168,1549151103
734046281,3440405807
1687193625,7849241893
746856452,2199356790
1598453930,6164348426
289276161,1802903221
2738796332,8101041228
8190525967,530641439
6392852281,2293360219
733859422,2133036145
746856622,8233034433
1852486169,1327769958
8548072431,36704579
2462803530,8664626834
1891325779,2353963981
1359329022,1655544249
1352514161,4519499475
3653330354,1765174605
1767293627,3805295406
5572440932,8190434564
530648534,4049936348
605323511,1230360716
1840733211,1343051956
746856482,1343052346
3156092395,746856495
701839295,1637880396
5841745585,7030802609
529963098,2366965295
605313218,734418647
322111626,1765216464
3805295407,1273189330
1231514666,529969845
2461199944,5921138758
1498572916,1722893173
534313284,2591114766
6585420142,734520243
1364140780,5439339744
8278909809,5808959364
5810291994,1647627622
7110874269,35860899
4716204926,8100988669
1381709064,3315887299
7202330181,245135152
2480739008,2494943333
8283458735,4618050464
5929004530,5441929488
3519544354,7953559150
604959402,1226501066
294114843,6402626048
1634509660,746966047
7959888873,1673265534
8230111077,8269087321
1673211002,534077058
288746261,3678531794
2396764656,8230111155
76457600,6780237775
4699111987,1243758281
734170200,1229010938
2357089958,2995462681
394841433,5442624835
1742713214,4895427574
733859182,3098374479
340262995,1976974007
1292883536,3731047482
5921138481,4746301892
2388352371,754517231
734046350,331147945
342837974,2668903875
296346919,733859166
862185981,5260248920
606825805,4193763170
1869797030,1634854140
1230361263,1195165369
4759598881,342732522
330590610,7261741887
320904434,1634865714
1410708933,6015898465
586468343,373101866
4867599702,1359328863
5413867252,734045809
2480733161,261615231
529515016,1779072133
6019250939,606045724
290598355,1716349176
8527021721,5077446355
8230111042,4354045752
7110911788,1341097589
266112545,1653986004
2512549697,6781652381
5467348581,64529291
1721642075,8230159470
332263279,937454340
733859140,2823813476
2108372983,6008392145
1745111596,8195795875
1716349696,5824743511
8584689114,734170208
1243786182,5253520804
1968142076,8283436562
1527880418,2454614272
5908984778,2282793957
7641646568,530641741
2304310768,1587187565
8230111184,8599473752
2353060483,1207052423
8066768777,8584689106
5348391153,644616197
331149532,2794005139
3653266492,320472404
6836283890,245145127
266112653,5222815857
1532469783,8195795847
1415627407,388003039
8230147115,1272250113
1718863760,733859093
7261741914,4222115991
2941399845,26535596
2302194224,1327779365
2160528097,1860097145
6784043895,5448464073
4160214695,8259221965
5256833718,239434324
321556294,1114097883
1767304561,1977940712
2290527829,1410708931
6654777126,1802398418
6451426080,1359329022
1736610666,734418154
2477780983,2857344072
726619892,644616747
7828091000,6139794044
8420574450,2048161750
296816704,7110916591
5017784008,534080813
1419137235,8259216079
1765225602,605999313
5966241137,8283436601
6392852281,245150739
266112276,1414035075
298583800,321565864
264602643,8259226879
2047891007,754515844
726625259,606888584
332691030,8597706547
1226477128,1325550795
1716349909,534313997
733967242,8628462421
4794988674,2494906488
6218541462,1858572349
2459514563,245108063
529631296,6139794044
1891325718,1305972690
340250354,981930402
8230012366,336384217
5356942915,4193593614
5841745601,1802398432
4017911125,5260538231
332620878,2479719947
6593978364,1840794420
3194819020,4686439078
8190555491,1201534174
1685963220,1828299288
754515481,8100932177
1802524562,1359329280
289273782,1361129395
385035508,1734214051
734046276,6351500849
5264080695,529963076
7450484513,4745710175
2587477682,322111626
1343052363,1189179606
2207734221,2918305967
1808623294,292592675
5600218390,2692298038
8283458706,2512646713
1652645683,1670551764
72846241,1408034360
1350996020,1327769838
320643204,36704810
7202362890,245112285
1346457322,915664660
1840135082,1226520212
269491787,6019251542
2945017709,36704808
6836235851,734417806
5260248947,529963944
3272791231,2207735902
1852440381,6781780368
1828299288,2489324718
4193593576,1765225599
8100955953,1296110462
1765216423,1848652010
8230147045,6138485827
2302253556,266112420
2353076877,1985434301
5257255532,72758368
534248102,1406795626
2512646711,4898498996
252852843,4717816171
656033294,6781613898
5467320020,1802402431
734046176,656068460
1771676849,529339653
606894025,332621124
388003526,1852440337
8100955947,1363518447
6226800375,4331008188
2353962596,4677253374
7899839814,8190456340
494265005,394841450
4120378578,1817938667
1343051245,3300047715
3259211002,1300406499
1849465539,35861493
2303338463,734169915
1573977216,320828965
1892821740,8283522966
1841521841,1976889011
1230291515,8100926651
6218472677,8190497501
393582110,1779088050
35835426,8278912691
8023894111,8288782109
494772299,5467343750
2462912834,528593351
1651225609,8100926592
529546284,382539573
746856437,1353562405
3678531800,1211859082
1243758235,35870782
734520630,606050500
1327779357,746966199
322121508,2290534965
3075540484,533627841
3251894779,320903165
345589085,6161608849
1985434375,1243758300
5467348580,529964994
3483361890,528593510
6008392138,605968000
3092747903,734419449
2321338034,754404887
1375581678,2290527854
1634491486,1716407156
4049932417,30993647
8100939539,332948639
4338071488,3040246045
1296956736,1835274650
289273774,733859144
262774308,734521367
746804798,7350256875
2500614397,528932900
1738049897,6401967120
1836457613,3259210988
6780237707,734419167
746856389,644603717
734521013,2464952613
1808782892,604780315
2115402050,1858911856
418726793,8620134312
586468614,8190525827
1802524522,4806025283
7901333927,655077841
2586813659,528597793
6161608885,529961069
8599473821,734045357
3300195515,1976973999
6585585632,1230360631
1803810883,1985434248
3010473899,1976974005
332949611,6783866776
6238324835,2010523633
1417716269,32388118
1748294883,252852791
1814086985,3031128076
165738235,2568278369
7110914196,606838762
2207736102,286279326
3390418134,3585005923
1870668808,1859810452
3204190455,528933300
1252054762,3047595229
1230360960,1808638886
2454650240,2302194205
586467254,1361170272
332472313,2462923263
1207052438,1852440451
754397939,7345747387
2207734204,5272918318
35552318,1351272715
5921139221,529965461
700009268,1367403891
1989838161,1293134808
5260248893,1226477118
321856171,1361129439
3300047712,8179961041
5360904128,2115201446
2454614307,1296110541
6161608826,1658147564
6143844072,734521320
6393098668,2290527854
7937424073,528607842
3010473954,733992878
1351023266,5253520798
7202362944,5573245298
2353051950,2199344744
733859855,1423966965
8230111200,1584011217
6896280988,7110911834
8233034569,6585412917
8100932197,1207046690
4354045747,586468614
644603307,6000818545
7828091027,8066781975
1933091337,1765370174
2133045788,4720750593
534248159,4686439323
922482564,5929004512
2388352375,754401081
8266065300,1817938659
754514739,353122998
2354067339,2443907722
1406706208,528785798
3585005913,1325550810
5717958107,7247366858
4614680149,287961466
1765433389,733789186
1747703950,3780146940
734046283,1343049923
4489507579,332949653
5756453245,7191000240
4114408719,4049932413
25585141,2500456749
1932225275,1230360706
4686715058,606796299
1408034684,5273113959
528858165,1953257588
288190895,6652688963
1573977249,8100955855
529509875,7345747372
5928818620,3401487107
1272235893,1877984792
644621802,1532554081
8379779529,5491299332
605851969,321556296
734417943,7197438716
529339961,734045343
981019201,1359329890
8506614011,1201534631
1977867488,1362315766
1802402437,8283441092
2354581862,3259211008
1977821489,2122141082
2056613810,2377595873
6218502625,1272252111
528823018,6451426709
734046359,6783866772
7611629287,8100934072
1325550725,2288037398
1327779342,6789474552
4055326529,6585412898
3810779766,1421587318
